Taxon,Locality,MaxAge,MinAge,Area
Stenaulorhynchus,11753,247.2,242.0,Riograndia
Mesosuchus,7838,247.2,242.0,Riograndia
Mesosuchus,6546,247.2,242.0,Riograndia
Mesosuchus,5887,247.2,242.0,Riograndia
Eohyosaurus,K11831,247.2,242.0,Riograndia
Mesosuchus,7701,247.2,242.0,Riograndia
Hyperodapedon,sem numero,227.0,208.5,Cynognathus 
Hyperodapedon,"11561, UFSM 11562",227.0,208.5,Cynognathus 
Hyperodapedon,11733,227.0,208.5,Cynognathus 
Hyperodapedon,"11672a, b c",227.0,208.5,Cistecephalus 
Prestosuchus,657-136 (659-138),242.0,237.0,Riograndia
Hyperodapedon,327,227.0,208.5,Cynognathus 
Hyperodapedon,032 T,227.0,208.5,Cynognathus 
Hyperodapedon,4555,227.0,208.5,Cynognathus 
Hyperodapedon,1635,227.0,208.5,Cynognathus 
Hyperodapedon,1637,227.0,208.5,Cynognathus 
Prestosuchus,4167,242.0,237.0,Hyperodapedon
Hyperodapedon,1583,227.0,208.5,Cynognathus 
Hyperodapedon,44,227.0,208.5,Cynognathus 
Hyperodapedon,0044 a,227.0,208.5,Cynognathus 
Hyperodapedon,0247 T,227.0,208.5,Cynognathus 
Brasinorhynchus,0315 T,242.0,237.0,Hyperodapedon
Clevosaurus,2852,227.0,208.5,Cynognathus 
Aetosauroides,3,227.0,208.5,Cynognathus 
Kuruxuchampsa,0877 T,237.0,227.0,Hyperodapedon
Prestosuchus,0629 T,242.0,237.0,Hyperodapedon
Gamatavus,11348a,242.0,237.0,Hyperodapedon
Aetosauroides,2347,227.0,208.5,Cynognathus 
Aetosauroides,1514-T,227.0,208.5,Cynognathus 
Aetosauroides,11070,227.0,208.5,Cynognathus 
Gnathovorax,9,227.0,208.5,Cynognathus 
Parvosuchus,412,242.0,237.0,Dinodontosaurus
Venetoraptor,356,227.0,208.5,"Cynognathus , Cynognathus B subzone"
Amanasaurus,375,227.0,208.5,Cynognathus
Amanasaurus,374,227.0,208.5,Hyperodapedon
Macrocollum,0001d ,227.0,208.5,Hyperodapedon
Unaysaurus,11712,227.0,208.5,Hyperodapedon
Buriolestes,35,227.0,208.5,Hyperodapedon
Candelaria,225,242.0,237.0,Hyperodapedon
Pampadromaeus,28,227.0,208.5,Dinodontosaurus
Stenoscelida,293,227.0,208.5,Hyperodapedon
Buriolestes,244,227.0,208.5,Hyperodapedon
Nhandumirim,LPRP/USP 0651,227.0,208.5,Hyperodapedon
Saturnalia,3845 PV,227.0,208.5,Hyperodapedon
Guaibasaurus,10112,227.0,208.5,Hyperodapedon
Guaibasaurus,2356,227.0,208.5,Dinodontosaurus
Maehary,300,227.0,208.5,Hyperodapedon
Teyumbaita,399,227.0,208.5,Hyperodapedon
Procolophon,680,251.2,247.2,Hyperodapedon
Procolophon,55,251.2,247.2,Hyperodapedon
Procolophon,2722,251.2,247.2,Hyperodapedon
Procolophon,0494 T,251.2,247.2,Hyperodapedon
Provelosaurus,0359 P,266.9,264.3,Hyperodapedon
Provelosaurus,0376 P,266.9,264.3,Dinodontosaurus
Provelosaurus,0358 P,266.9,264.3,Riograndia
Provelosaurus,0232 P (paratype),266.9,264.3,Provelosaurus
Buriolestes,280 (holotype),227.0,208.5,Hyperodapedon
Ixalerpeton,59,227.0,208.5,Hyperodapedon
Hyperodapedon,1664,227.0,208.5,Hyperodapedon
Clevosaurus,1152 T,227.0,208.5,Hyperodapedon
Hyperodapedon,"0002 V, 0003 V  0005 V",227.0,208.5,Hyperodapedon
Clevosaurus,0974 T,227.0,208.5,Dinodontosaurus
Hyperodapedon,11221b,227.0,208.5,Hyperodapedon
Hyperodapedon,11221a,227.0,208.5,Hyperodapedon
Hyperodapedon,000001 R,227.0,208.5,Procolophon
Prestosuchus,000377 R,242.0,237.0,Dinodontosaurus
Clevosaurus,10206,227.0,208.5,Procolophon
Provelosaurus,8675,266.9,264.3,Hyperodapedon
Hyperodapedon,12258,227.0,208.5,Procolophon
Procolophon,1888,251.2,247.2,Hyperodapedon
Hyperodapedon,MCT/s_n? 110,227.0,208.5,Procolophon
Hyperodapedon,MCT/s_n? 99,227.0,208.5,Procolophon
Microsphenodon,0972 T,227.0,208.5,Hyperodapedon
Hyperodapedon,MCT/s_n? 98,227.0,208.5,Procolophon
Hyperodapedon,MCT/s_n? 97,227.0,208.5,Procolophon
Hyperodapedon,000061 R,227.0,208.5,Procolophon
Hyperodapedon,MCT/s_n? 10,227.0,208.5,Procolophon
Hyperodapedon,MCT/s_n? 6,227.0,208.5,Procolophon
Hyperodapedon,000307 R,227.0,208.5,Procolophon
Hyperodapedon,000187 R,227.0,208.5,Procolophon
Hyperodapedon,000191 R,227.0,208.5,Hyperodapedon
Hyperodapedon,000295 R b,227.0,208.5,Procolophon
Hyperodapedon,000295 R a,227.0,208.5,Hyperodapedon
Clevosaurus,0753 T,227.0,208.5,Riograndia
Hyperodapedon,000184 R,227.0,208.5,Hyperodapedon
Hyperodapedon,000009 R,227.0,208.5,Hyperodapedon
Hyperodapedon,000006 V,227.0,208.5,Hyperodapedon
Hyperodapedon,000004 V,227.0,208.5,Hyperodapedon
Hyperodapedon,11067,227.0,208.5,Hyperodapedon
Hyperodapedon,11035,227.0,208.5,Hyperodapedon
Procolophon,749,251.2,247.2,Procolophon
Procolophon,747,251.2,247.2,Hyperodapedon
Procolophon,736,251.2,247.2,Hyperodapedon
Clevosaurus,0746 T,227.0,208.5,Hyperodapedon
Procolophon,711,251.2,247.2,Hyperodapedon
Procolophon,710,251.2,247.2,Hyperodapedon
Procolophon,708,251.2,247.2,Hyperodapedon
Procolophon,707,251.2,247.2,Hyperodapedon
Procolophon,706,251.2,247.2,Hyperodapedon
Procolophon,705,251.2,247.2,Hyperodapedon
Procolophon,704,251.2,247.2,Hyperodapedon
Procolophon,732,251.2,247.2,Hyperodapedon
Procolophon,731,251.2,247.2,Hyperodapedon
Buriolestes,268,227.0,208.5,Hyperodapedon
Clevosaurus,0740 T,227.0,208.5,Santacruzodon
Procolophon,748,251.2,247.2,Hyperodapedon
Hyperodapedon,1634,227.0,208.5,Hyperodapedon
Hyperodapedon,1638,227.0,208.5,Hyperodapedon
Hyperodapedon,1636,227.0,208.5,Hyperodapedon
Hyperodapedon,MCT/s_n? 96,227.0,208.5,Hyperodapedon
Hyperodapedon,MCT/s_n? 27,227.0,208.5,Hyperodapedon
Hyperodapedon,MCT/s_n? 26,227.0,208.5,Hyperodapedon
Hyperodapedon,MCT/s_n? 25,227.0,208.5,Hyperodapedon
Hyperodapedon,MCT/s_n? 24,227.0,208.5,Hyperodapedon
Hyperodapedon,MCT/s_n? 23,227.0,208.5,Hyperodapedon
Clevosaurus,0735 T,227.0,208.5,Dinodontosaurus
Hyperodapedon,000304 R,227.0,208.5,Hyperodapedon
Hyperodapedon,1387,227.0,208.5,Hyperodapedon
Hyperodapedon,567,227.0,208.5,Hyperodapedon
Hyperodapedon,1381,227.0,208.5,Hyperodapedon
Hyperodapedon,858,227.0,208.5,Exaeretodon
Hyperodapedon,3847,227.0,208.5,Hyperodapedon
Hyperodapedon,859,227.0,208.5,Hyperodapedon
Hyperodapedon,4605,227.0,208.5,Hyperodapedon
Hyperodapedon,3449,227.0,208.5,Hyperodapedon
Hyperodapedon,1498,227.0,208.5,-
Hyperodapedon,807,227.0,208.5,-
Hyperodapedon,1393,227.0,208.5,-
Hyperodapedon,698,227.0,208.5,-
Teyumbaita,3863,227.0,208.5,-
Hyperodapedon,5.2828,227.0,208.5,-
Hyperodapedon,05.2512 e 05.2512.1,227.0,208.5,-
Hyperodapedon,5.2502,227.0,208.5,-
Hyperodapedon,17,227.0,208.5,-
Lessemsaurus,4822/64? or 26 to 49,227.0,208.5,-
Coloradisaurus,4822/64? or 26 to 49,227.0,208.5,-
Lessemsaurus,4822 ? 78?4822 ? 79,227.0,208.5,-
Lessemsaurus,4822 ? 77,227.0,208.5,-
Lessemsaurus,4822 ? 75?4822 ? 76,227.0,208.5,-
Lessemsaurus,4822/69-4822/74,227.0,208.5,-
Lessemsaurus,4822 ? 68,227.0,208.5,-
Lessemsaurus,4822?66-4822?67,227.0,208.5,-
Lessemsaurus,4822 ? 63,227.0,208.5,-
Lessemsaurus,4822 ? 61?4822 ? 62,227.0,208.5,-
Lessemsaurus,4822 ? 60,227.0,208.5,Cynognathus 
Lessemsaurus,4822 ? 56-PVL 4822 ? 59,227.0,208.5,Cynognathus 
Lessemsaurus,4822 ? 54-4822/55,227.0,208.5,Cynognathus 
Lessemsaurus,4822 ? 52,227.0,208.5,Cynognathus 
Lessemsaurus,4822 ? 51,227.0,208.5,Cynognathus 
Lessemsaurus,"4822-1 ? 1?25,4822 ? 50",227.0,208.5,Cynognathus 
Lessemsaurus,4822/64? or 26 to 49,227.0,208.5,Cynognathus 
Lessemsaurus,4822 ? 53,227.0,208.5,"Cynognathus , Cynognathus B subzone"
Lessemsaurus,4822 ? 65b,227.0,208.5,Cistecephalus  
Stenaulorhynchus,unknown,247.2,242.0,Hyperodapedon
Stenaulorhynchus,unknown,247.2,242.0,Riograndia
Erythrosuchus,3028,247.2,242.0,Riograndia
Erythrosuchus,7684,247.2,242.0,Hyperodapedon
Erythrosuchus,11330,247.2,242.0,Dinodontosaurus
Erythrosuchus,K1098,247.2,242.0,Exaeretodon
Erythrosuchus,K10025,247.2,242.0,Exaeretodon
Eohyosaurus,K11742,247.2,242.0,Hyperodapedon
Pareiasuchus,2337 (Holotype),259.5,254.1,Hyperodapedon
Erythrosuchus,978,247.2,242.0,Hyperodapedon
Erythrosuchus,930,247.2,242.0,Hyperodapedon
Erythrosuchus,1315,247.2,242.0,Riograndia
Pareiasaurus,12000 (referred by Boonstra 1930 as a Neotype),259.5,254.1,Hyperodapedon
Garzapelta,79947,227.0,208.5,
Marcianosuchus,134304,247.2,244.7,
Unguinychus,235534,227.0,208.5,
Benggwigwishingasuchus,235460,247.2,242.0,Frechites occidentalis
Mixosaurus,235296,247.2,242.0,
Idiosaura,39159,237.0,227.0,
Prestosuchus,234531,237.0,227.0,
Ichthyotitan,141373,208.5,201.4,
Luopingosaurus,123839,244.7,243.8,
Prosantosaurus,117530,242.0,239.7,
Honghesaurus,233825,244.7,243.8,
Scutosaurus,233448,264.28,259.51,
Dianmeisaurus,232975,247.2,242.0,
Gecatogomphius,232602,273.01,266.9,
Nyctiboetus,232601,283.5,273.01,
Rhipaeosaurus,232565,264.28,259.51,
Anisodontosaurus,232492,247.2,237.0,
Anisodontosaurus,232491,247.2,237.0,
Nothosaurus,138123,247.2,242.0,
Nothosaurus,138123,247.2,242.0,
Hwiccewyrm,46889,237.0,227.0,
Hwiccewyrm,46889,237.0,227.0,
Hwiccewyrm,46889,237.0,227.0,
Hwiccewyrm,46889,237.0,227.0,
Hwiccewyrm,46889,237.0,227.0,
Hwiccewyrm,46889,237.0,227.0,
Lariosaurus,100271,251.2,247.2,
Macrocollum,232087,227.0,208.5,
Lariosaurus,120901,239.7,237.0,
Plesiosaurus,57958,208.5,201.4,Avicula contorta
Ichthyosaurus,119083,201.4,199.5,
Venetoraptor,175578,237.0,227.0,Hyperodapedon
Prosaurosphargis,231320,248.9,247.2,
Scolotosuchus,27343,251.2,247.2,
Sinosaurus,173377,201.4,199.5,
Sinosaurus,173377,201.4,199.5,
Amanasaurus,229930,237.0,227.0,Hyperodapedon
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Tuebingosaurus,22683,227.0,208.5,
Gamatavus,228664,242.0,237.0,Dinodontosaurus AZ
Mbiresaurus,228333,237.0,227.0,
Mbiresaurus,228332,237.0,227.0,
Mbiresaurus,228331,237.0,227.0,
Mbiresaurus,228330,237.0,227.0,
Mbiresaurus,228330,237.0,227.0,
Tanystropheus,227834,247.2,242.0,
Anomoiodon,227834,247.2,242.0,
Sclerosaurus,227834,247.2,242.0,
Coelurosaurichnus,55416,237.0,227.0,
Eubrontes,138975,227.0,208.5,
Apatopus,227832,227.0,208.5,
Tanytrachelos,227832,227.0,208.5,
Apatopus,55493,227.0,208.5,
Rutiodon,227823,227.0,208.5,
Brachychirotherium,55526,237.0,227.0,
Coelurosaurichnus,55526,237.0,227.0,
Coelurosaurichnus,24499,237.0,227.0,
Proganochelys,227790,227.0,208.5,
Plateosaurus,227790,227.0,208.5,
Baisesaurus,227047,248.9,247.2,
Moradisaurus,227010,259.51,251.902,
Toretocnemus,136682,233.4,227.0,
Helveticosaurus,122057,243.8,239.7,
Askeptosaurus,122057,243.8,239.7,
Lariosaurus,122057,243.8,239.7,
Macrocnemus,122057,243.8,239.7,
Macrocnemus,122057,243.8,239.7,
Serpianosaurus,122057,243.8,239.7,
Microsphenodon,55446,227.0,208.5,Ictidosauria
Yelaphomte,182613,227.0,208.5,
Maehary,55446,227.0,208.5,Ictidosauria
Eubrontes,68889,227.0,213.2,
Vancleavea,80926,227.0,208.5,
Paratypothorax,80926,227.0,208.5,
Cyamodus,85166,233.4,227.0,
Procolophonichnium,188978,251.902,247.2,
Delorhynchus,67862,290.1,283.5,
Mambawakale,159740,247.2,242.0,Cynognathus Assemblage Zone Subzone C
Procolophon,87420,251.902,247.2,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22683,227.0,208.5,
Plateosaurus,22682,208.5,201.4,
Dimetropus,80112,290.1,283.5,
Dimetropus,80112,290.1,283.5,
Dimetropus,80112,290.1,283.5,
Dimetropus,80112,290.1,283.5,
Dimetropus,80112,290.1,283.5,
Dimetropus,80112,290.1,283.5,
Dimetropus,80112,290.1,283.5,
Dimetropus,80112,290.1,283.5,
Dimetropus,80112,290.1,283.5,
Dimetropus,80112,290.1,283.5,
Dimetropus,80112,290.1,283.5,
Dimetropus,80112,290.1,283.5,
Taytalura,90304,237.0,227.0,Scaphonyx-Exaeretodon-Herrerasaurus
Anomoepus,55527,201.4,199.5,
Heteropelta,223708,247.2,242.0,
Crosbysaurus,223390,227.0,208.5,
Vancleavea,223390,227.0,208.5,
Acaenasuchus,223390,227.0,208.5,
Desmatosuchus,223390,227.0,208.5,
Doswellia,223390,227.0,208.5,
Calyptosuchus,13273,227.0,208.5,
Krzyzanowskisaurus,223084,237.0,227.0,
Krzyzanowskisaurus,223084,237.0,227.0,
Revueltosaurus,223082,227.0,208.5,
Chindesaurus,223030,227.0,208.5,
Vancleavea,223030,227.0,208.5,
Typothorax,223030,227.0,208.5,
Vancleavea,92826,227.0,208.5,
Hesperosuchus,57685,227.0,208.5,
Anchisauripus,57949,227.0,208.5,
Guaibasaurus,99665,227.0,208.5,Riograndia
Guaibasaurus,99665,227.0,208.5,Riograndia
Pendraig,27012,237.0,227.0,
Cladeiodon,63538,247.2,242.0,
Nicrosaurus,48516,227.0,208.5,
Anomoepus,68890,227.0,213.2,
Incertovenator,222095,237.0,227.0,
Stauromatodon,101875,239.7,237.0,
Syntomiprosopus,39160,227.0,208.5,
Chanaresuchus,13271,242.0,237.0,
Captorhinus,220872,290.1,283.5,
Zanclodon,57958,208.5,201.4,Avicula contorta
Termatosaurus,139922,208.5,201.4,
Massospondylus,220586,237.0,227.0,
Raibliania,212025,237.0,227.0,Trachyceras aon
Tanystropheus,220431,247.2,237.0,
Micromenodon,220419,233.4,227.0,
Clevosaurus,203217,227.0,208.5,
Batrachopus,96875,247.2,242.0,
Coelurosaurichnus,96875,247.2,242.0,
Grallator,55493,227.0,208.5,
Powellvenator,105691,227.0,208.5,Coloradian
Proterochersis,140077,227.0,208.5,
Kocurypelta,140077,227.0,208.5,
Vinitasaura,39159,237.0,227.0,
Kranosaura,218917,227.0,208.5,
Oryporan,99234,251.902,247.2,
Oryporan,99234,251.902,247.2,
Pachystropheus,218156,208.5,201.4,
Shonisaurus,218156,208.5,201.4,
Wannia,218153,227.0,208.5,
Typothorax,218149,227.0,208.5,
Typothorax,196537,227.0,208.5,
Machaeroprosopus,196537,227.0,208.5,
Rioarribasuchus,79947,227.0,208.5,
Malerisaurus,218146,227.0,208.5,
Scutarx,218145,227.0,208.5,
Machaeroprosopus,218144,227.0,208.5,
Typothorax,218144,227.0,208.5,
Typothorax,218143,227.0,208.5,
Wannia,218126,227.0,208.5,
Parasuchus,218126,227.0,208.5,
Doswellia,218126,227.0,208.5,
Dromomeron,218126,227.0,208.5,
Revueltosaurus,218126,227.0,208.5,
Stagonolepis,218126,227.0,208.5,
Parasuchus,218126,227.0,208.5,
Trilophosaurus,218126,227.0,208.5,
Trilophosaurus,218126,227.0,208.5,
Trilophosaurus,218126,227.0,208.5,
Malerisaurus,218126,227.0,208.5,
Typothorax,218116,227.0,208.5,
Acaenasuchus,196662,227.0,208.5,
Skybalonyx,215309,227.0,208.5,
Acaenasuchus,215309,227.0,208.5,
Trilophosaurus,57686,227.0,208.5,
Captorhinus,67862,290.1,283.5,
Eomurruna,94541,251.902,251.2,
Diphydontosaurus,46077,208.5,201.4,
Hypsognathus,46077,208.5,201.4,
Smilodonterpeton,46077,208.5,201.4,
Scoloparia,46077,208.5,201.4,
Haligonia,46077,208.5,201.4,
Psephosauriscus,214648,244.7,243.8,
Feralisaurus,214637,247.2,242.0,
Nothosaurus,142608,233.4,227.0,
Phalarodon,85452,251.2,248.9,
Phalarodon,85452,251.2,248.9,
Omphalosaurus,196857,248.9,247.2,
Toretocnemus,214415,237.0,227.0,
Shastasaurus,214415,237.0,227.0,
Guizhouichthyosaurus,213309,242.0,237.0,
Xinpusaurus,213309,242.0,237.0,
Cymatosaurus,138069,245.5,244.7,
Oryctorhynchus,80079,237.0,227.0,
Oryctorhynchus,80074,237.0,227.0,
Polymorphodon,101875,239.7,237.0,
Schleitheimia,47806,227.0,208.5,
Qianichthyosaurus,210059,237.0,227.0,
Cymbospondylus,209724,243.8,242.0,Rotelliformis/Meeki
Elessaurus,99234,251.902,247.2,
Lanceirosphenodon,55446,227.0,208.5,Ictidosauria
Gunakadeit,207961,227.0,208.5,Epigondolella postera
Vellbergia,101875,239.7,237.0,
Hyperodapedon,105292,237.0,227.0,
Hyperodapedon,207798,237.0,227.0,
Parasuchus,207798,237.0,227.0,
Ancistronychus,207035,227.0,208.5,Adamanian
Gnathovorax,196709,233.4,227.0,Hyperodapedon
Aenigmaspina,27012,237.0,227.0,
Grallator,70801,208.5,201.4,
Chirotherium,70801,208.5,201.4,
Placodus,206009,237.0,227.0,
Simosaurus,206036,237.0,227.0,
Nothosaurus,206033,237.0,227.0,
Seazzadactylus,205840,227.0,208.5,
Chaohusaurus,188665,251.2,247.2,
Lewisuchus,205839,237.0,227.0,MassetognathusâChanaresuchus
Revueltosaurus,39160,227.0,208.5,
Pampadromaeus,203745,237.0,227.0,
Clevosaurus,203745,237.0,227.0,
Nothosaurus,203272,242.0,237.0,
Nhandumirim,72087,227.0,208.5,
Notatesseraeraptor,203217,227.0,208.5,
Nothosaurus,91635,208.5,201.4,
Termatosaurus,91635,208.5,201.4,
Nothosaurus,201987,251.2,242.0,
Neusticosaurus,201785,242.0,239.7,Eoprotrachyceras curionii
Ticinosuchus,175098,243.8,242.0,Nevadites secedensis
Helveticosaurus,175096,243.8,242.0,Nevadites secedensis
Lindwurmia,201145,201.4,199.5,Psiloceras johnstoni
Panzhousaurus,103539,244.7,243.8,Nicoraella kockeli
Wahlisaurus,200925,201.4,199.5,
Soumyasaurus,13273,227.0,208.5,
Odoiporosaurus,116567,239.7,237.0,
Coloradisuchus,200293,227.0,208.5,
Ichthyosaurus,119083,201.4,199.5,
Protoichthyosaurus,119083,201.4,199.5,
Ichthyosaurus,119083,201.4,199.5,
Ichthyosaurus,119083,201.4,199.5,
Ichthyosaurus,110213,201.4,199.5,Psiloceras tilmanni
Coelurosaurichnus,74513,247.2,242.0,
Chirotherium,199855,243.8,242.0,
Placodus,138096,242.0,237.0,
Doliovertebra,138123,247.2,242.0,
Procolophonichnium,96875,247.2,242.0,
Pachypes,199774,254.14,251.902,
Hyloidichnus,199774,254.14,251.902,
Hyloidichnus,199771,259.51,251.902,
Partanosaurus,199760,242.0,237.0,
Antarctanax,87420,251.902,247.2,
Angistorhinus,94785,237.0,227.0,
Apatosuchus,47800,216.7,213.2,
Eurhinosaurus,122157,201.4,199.5,
Metamosaurus,108766,290.1,283.5,
Bradysaurus,198723,264.28,259.51,Tapinocephalus
Nochelesaurus,198721,264.28,259.51,Tapinocephalus
Embrithosaurus,198719,264.28,259.51,Tapinocephalus
Bradysaurus,198719,264.28,259.51,Tapinocephalus
Bradysaurus,93096,264.28,259.51,Tapinocephalus
Bradysaurus,198677,264.28,259.51,Tapinocephalus
Pareiasaurus,198676,264.28,259.51,Tapinocephalus
Bradysaurus,198676,264.28,259.51,Tapinocephalus
Bradysaurus,198676,264.28,259.51,Tapinocephalus
Bradysaurus,198675,264.28,259.51,Tapinocephalus
Embrithosaurus,93097,264.28,259.51,Tapinocephalus Assemblage
Bradysaurus,93097,264.28,259.51,Tapinocephalus Assemblage
Bradysaurus,93097,264.28,259.51,Tapinocephalus Assemblage
Nochelesaurus,86388,264.28,259.51,Tapinocephalus Assemblage
Embrithosaurus,93088,264.28,259.51,Tapinocephalus or Pristerognathus Assemblage
Nochelesaurus,86388,264.28,259.51,Tapinocephalus Assemblage
Nochelesaurus,197985,264.28,259.51,Tapinocephalus
Nochelesaurus,13004,264.28,259.51,Tapinocephalus Assemblage
Bradysaurus,93086,264.28,259.51,Tapinocephalus or Pristerognathus Assemblage
Bradysaurus,198666,264.28,259.51,Tapinocephalus
Stagonosuchus,55756,247.2,242.0,Cynognathus subzone C
Styracocephalus,92645,264.28,259.51,Tapinocephalus Assemblage
Styracocephalus,86388,264.28,259.51,Tapinocephalus Assemblage
Styracocephalus,92646,264.28,259.51,Tapinocephalus or Pristerognathus Assemblage
Dromomeron,198618,208.5,201.4,
Typothorax,198618,208.5,201.4,
Embrithosaurus,198028,264.28,259.51,Tapinocephalus
Nochelesaurus,197985,264.28,259.51,Tapinocephalus
Pectodens,194784,247.2,242.0,Nicoraella kockeli
Kinelia,197595,266.9,264.28,
Macrocollum,175577,227.0,208.5,Riograndia
Ingentia,176414,227.0,208.5,
Dimetropus,80112,290.1,283.5,
Pessopteryx,196985,248.9,247.2,
Merriamosaurus,196986,248.9,247.2,
Isfjordosaurus,196985,248.9,247.2,
Parvinatator,196984,248.9,237.0,
Quasianosteosaurus,120222,248.9,247.2,
Utatsusaurus,127262,251.2,248.9,
Utatsusaurus,196982,251.902,248.9,
Microcnemus,28396,251.902,251.2,
Tholodus,196956,244.7,242.0,
Teratosaurus,117188,251.902,248.9,
Tanystropheus,86841,242.0,237.0,
Ceresiosaurus,86841,242.0,237.0,
Sclerostropheus,196866,227.0,208.5,
Tanystropheus,196861,247.2,242.0,
Spinosuchus,94493,227.0,208.5,
Chirotherium,154341,243.8,242.0,
Brachychirotherium,154341,243.8,242.0,
Protenodontosaurus,196813,237.0,233.4,
Simosaurus,196812,237.0,233.4,aonoides
Simosaurus,149344,243.8,242.0,
Pessopteryx,196805,247.2,242.0,
Shonisaurus,102368,227.0,216.7,Klamathites macrolobatus
Shonisaurus,102368,227.0,216.7,Klamathites macrolobatus
Californosaurus,196798,237.0,227.0,
Thaisaurus,196801,248.9,247.2,
Grippia,196800,248.9,247.2,
Shastasaurus,190855,237.0,227.0,
Shastasaurus,196798,237.0,227.0,
Serpianosaurus,196743,244.7,243.8,
Erythrovenator,196738,237.0,227.0,Hyperodapedon
Horaffia,196712,239.7,237.0,
Horaffia,101875,239.7,237.0,
Horaffia,138084,242.0,237.0,
Horaffia,106352,239.7,237.0,
Psephoderma,122363,208.5,201.4,
Psephosauriscus,149344,243.8,242.0,
Psephosauriscus,149344,243.8,242.0,
Psephoderma,149344,243.8,242.0,
Psephoderma,196711,243.8,239.7,
Psephoderma,38121,208.5,201.4,
Psephoderma,195671,208.5,201.4,
Hyperodapedon,196709,233.4,227.0,Hyperodapedon
Pistosaurus,149685,242.0,239.7,
Pistosaurus,138137,242.0,237.0,
Pistosaurus,196691,243.8,239.7,
Pistosaurus,138101,242.0,237.0,
Pistosaurus,138136,247.2,242.0,
Phalarodon,98011,243.8,242.0,Gymnotoceras rotelliformis
Phalarodon,196670,247.2,242.0,
Phalarodon,152278,247.2,237.0,
Phalarodon,152277,251.2,248.9,
Phalarodon,105083,251.2,248.9,
Phalarodon,149381,248.9,247.2,
Glyphoderma,119443,242.0,237.0,
Placodus,103987,244.7,243.8,Nicoraella germanicus
Palacrodon,196662,227.0,208.5,
Palacrodon,39160,227.0,208.5,
Pachypleurosaurus,196661,242.0,239.7,
Lepidus,196651,227.0,208.5,
Pachypleurosaurus,86841,242.0,237.0,
Pachypleurosaurus,86708,247.2,237.0,
Omphalosaurus,196634,248.9,247.2,Prohungarites/Subcolumbites
Omphalosaurus,116890,247.2,242.0,
Placodus,138116,247.2,242.0,
Lariosaurus,86708,247.2,237.0,
Lariosaurus,98851,242.0,237.0,
Nothosaurus,96875,247.2,242.0,
Nothosaurus,96875,247.2,242.0,
Nothosaurus,196600,239.7,237.0,
Neusticosaurus,196589,247.2,242.0,
Nanoparia,178275,259.51,251.902,Cistecephalus or Daptocephalus Assemblage Zone
Nanchangosaurus,114113,247.2,237.0,
Mixosaurus,196553,247.2,242.0,
Mixosaurus,104825,244.7,243.8,Nicoraella kockeli
Macrocnemus,98907,239.7,237.0,
Machaeroprosopus,48422,208.5,201.4,
Machaeroprosopus,49499,227.0,208.5,
Machaeroprosopus,188759,227.0,208.5,
Shuvosaurus,196537,227.0,208.5,
Postosuchus,196537,227.0,208.5,
Machaeroprosopus,196537,227.0,208.5,
Machaeroprosopus,196536,227.0,208.5,
Lariosaurus,196513,244.7,243.8,
Lariosaurus,138101,242.0,237.0,
Lariosaurus,196168,243.8,242.0,Atavus to pulcher
Nothosaurus,109710,239.7,237.0,
Ceresiosaurus,109710,239.7,237.0,
Lariosaurus,196166,239.7,237.0,Regoledanus
Lariosaurus,96875,247.2,242.0,
Lariosaurus,103539,244.7,243.8,Nicoraella kockeli
Langobardisaurus,83351,213.2,208.5,
Calyptosuchus,84271,237.0,227.0,
Smilosuchus,84271,237.0,227.0,
Postosuchus,84271,237.0,227.0,
Vancleavea,84271,237.0,227.0,
Spinosuchus,84271,237.0,227.0,
Trilophosaurus,84271,237.0,227.0,
Qianichthyosaurus,98907,239.7,237.0,
Xinpusaurus,196510,239.7,237.0,
